pmid,doi,title,pub_date,abstract,authors,journal,keywords,url,affiliations
39174017,10.1097/Jcp.0000000000001895,"High-Dose Propranolol for Severe and Chronic Aggression in Autism Spectrum Disorder: A Pilot, Double-Blind, Placebo-Controlled, Randomized Crossover Study.",,"Despite the use of behavioral interventions and psychotropic medications, many individuals with autism spectrum disorder (ASD) who engage in severe aggression remain refractory to conventional treatment. Propranolol, a beta-blocker, has accumulated much anecdotal evidence as a promising option. However, well-designed studies are rare, and the apprehension about cardiovascular side effects from large doses continues to exist. The aims of this study were (1) to demonstrate the feasibility of treating aggression with high-dose propranolol using telehealth study visits and (2) to document cardiac safety. This study utilized a randomized, double-blind, placebo-controlled, crossover design. Dosing was titrated up in a flexible but stepwise fashion until therapeutic response was obtained or up to 200 mg tid. Following washout, those who were assigned propranolol were crossed over to placebo and vice versa. Six participants between the ages 12-19 participated. The primary outcome measures were the final Clinical Global Impression Improvement Scale (CGI-I) and the Aberrant Behavior Checklist-Community Irritability (ABC-C/I) scores at 200 mg tid. The CGI-I indicated a 50% reduction in symptoms in the propranolol phase, while the ABC-I indicated a 37% reduction in comparison to placebo. The effect sizes ( r ) for the CGI-I and the ABC-C/I were large, -0.74 and -0.64, respectively. The average blood pressure was 122/68 during the placebo phase and 109/72 during the propranolol phase. All Holter monitor exams were unremarkable. These results suggest that propranolol is an effective option in decreasing aggression in individuals with ASD. As this was a small study, a larger clinical trial is needed.","London Eric B, Zimmerman-Bier Barbie L, Yoo J Helen, Gaffney Joseph W",Journal of clinical psychopharmacology,"Humans, Autism Spectrum Disorder, Cross-Over Studies, Double-Blind Method, Propranolol, Aggression, Male, Adolescent, Child, Adrenergic beta-Antagonists, Pilot Projects, Young Adult, Female, Treatment Outcome, Adult",https://www.ncbi.nlm.nih.gov/pubmed/39174017,"From the New York State Institute for Basic Research, Department of Psychology, Staten Island, NY.; Rutgers University Robert Wood Johnson Medical School and the Children's Health Institute, New Brunswick, NJ."
38086927,10.1007/S00213-023-06452-1,Randomized controlled trial of propranolol on social communication and anxiety in children and young adults with autism spectrum disorder.,2024-01-01,"Autism spectrum disorder (ASD) is characterized by impaired social communication and is also frequently characterized by co-occurring anxiety. Propranolol is widely utilized to treat performance and public speaking anxiety. Single-dose psychopharmacological challenge studies suggested benefits using propranolol for verbal tasks and social interaction. We conducted a double-blinded, placebo-controlled trial of the β-adrenergic antagonist propranolol in ASD for social interaction, anxiety, and language. Seventy-four participants with ASD, age 7-24 years, were enrolled and randomized to a 12-week course of propranolol or placebo, with blinded assessments at baseline, 6 weeks, and 12 weeks. The primary outcome was the General Social Outcome Measure-2 (GSOM-2) for social interaction, and secondary outcomes were the Clinician Global Clinical Impression-Improvement (CGI-I) ratings independently conducted for social interaction, anxiety, and language at 6 weeks and 12 weeks. Sixty-nine participants completed the 12-week visit. No significant effect of drug was found for the GSOM-2 or the CGI-I for social interaction or language. CGI-I for anxiety showed greater improvement with propranolol at the 12-week time point (p = 0.045, odds ratio = 2.58 (95% CI = 1.02-6.52). Expected decreases in heart rate and blood pressure were observed with propranolol, and side effects were uncommon. Propranolol did not impact social interaction measures or language, but there were indications of a beneficial effect for anxiety. This will need confirmation in a larger multicenter trial, monitoring markers or characteristics to identify those participants most likely to respond to propranolol for anxiety, and determine whether there is a subset of participants that are responsive for other previously reported outcomes.","Beversdorf David Q, Ferguson Bradley, Hunter Samantha, Hirst Kathy, Lolli Bridget, Bellesheim Katherine R, Barton Amy U, Muckerman Julie, Takahashi Nicole, Selders Kimberly, Holem Ryan, Sohl Kristin, Dyke Peter, Stichter Janine, Mazurek Micah, Kanne Stephen",Psychopharmacology,"Child, Humans, Young Adult, Adolescent, Adult, Propranolol, Autism Spectrum Disorder, Adrenergic beta-Antagonists, Anxiety, Communication, Treatment Outcome",https://www.ncbi.nlm.nih.gov/pubmed/38086927,"University of Virginia, Charlottesville, USA.; Thompson Center for Autism & Neurodevelopmental Disorders, University of Missouri, One Hospital Drive, Columbia, MO, DC069.1065212, USA. beversdorfd@health.missouri.edu.; Weill-Cornell Medical College, NY, USA.; University of Michigan, Ann Arbor, USA.; Department of Special Education, University of Missouri, Columbia, USA.; Northwest Missouri State University, Maryville, USA.; Thompson Center for Autism & Neurodevelopmental Disorders, University of Missouri, One Hospital Drive, Columbia, MO, DC069.1065212, USA.; Deparment of Child Health, University of Missouri, Columbia, USA."
27841098,10.1080/13803395.2016.1252724,Effects of acute beta-adrenergic antagonism on verbal problem solving in autism spectrum disorder and exploration of treatment response markers.,2017-08-01,"Autism spectrum disorder (ASD) is characterized by impairments in social communication as well as restricted, repetitive behaviors. Evidence suggests that some individuals with ASD have cognitive impairments related to weak central coherence and hyperrestricted processing. Reducing noradrenergic activity may improve aspects of network processing and thus improve cognitive abilities, such as verbal problem solving, in individuals with ASD. The present pilot study explores the effects of acute administration of the beta-adrenergic antagonist propranolol on verbal problem solving in adults and adolescents with ASD. In a within-subject crossover-design, 20 participants with ASD received a single dose of propranolol or placebo on one of two sessions in a double-blinded, counterbalanced manner. Verbal problem solving was assessed via an anagram task. Baseline measurements of autonomic nervous system functioning were obtained, and anxiety was assessed at baseline and following drug administration. Participants solved the anagrams more quickly in the propranolol condition, as compared to the placebo condition, suggesting a potential cognitive benefit of this agent. Additionally, we observed a negative linear relationship between response to propranolol on the anagram task and two measures of baseline autonomic activity, as well as a positive linear relationship between drug response and baseline anxiety. These relationships propose potential markers for treatment response, as propranolol influences both autonomic functioning and anxiety. Further investigation is needed to expand on the present single-dose psychopharmacological challenge and explore the observed effects of propranolol in a serial-dose setting.","Zamzow Rachel M, Ferguson Bradley J, Ragsdale Alexandra S, Lewis Morgan L, Beversdorf David Q",Journal of clinical and experimental neuropsychology,"Adolescent, Adrenergic beta-Antagonists, Adult, Anxiety, Autism Spectrum Disorder, Autonomic Nervous System, Cross-Over Studies, Double-Blind Method, Female, Humans, Male, Pilot Projects, Problem Solving, Propranolol, Psychomotor Performance, Treatment Outcome, Verbal Behavior, Young Adult",https://www.ncbi.nlm.nih.gov/pubmed/27841098,"a Interdisciplinary Neuroscience Program , University of Missouri , Columbia , MO , USA.; c Department of Psychological Sciences , University of Missouri , Columbia , MO , USA.; b Department of Biological Sciences , University of Missouri , Columbia , MO , USA."
26762378,10.1007/S00213-015-4199-0,"Effects of propranolol on conversational reciprocity in autism spectrum disorder: a pilot, double-blind, single-dose psychopharmacological challenge study.",2016-04-01,"Pharmacological intervention for autism spectrum disorder (ASD) is an important addition to treatment, yet currently available agents target co-morbid psychiatric concerns, such as aggression and irritability. Propranolol, a beta-adrenergic antagonist with anxiolytic effects, has been shown to improve verbal fluency and working memory in adults and adolescents with ASD in single-dose challenges. The present pilot study explores the acute effects of propranolol on a measure of conversational reciprocity in this population. We also examined whether autonomic activity and anxiety moderate or mediate response to the drug, given relationships between these variables and ASD, as well as the drug's effects. In a within-subject crossover design, 20 individuals with ASD received a single dose of propranolol or placebo during two sessions in a double-blinded, counterbalanced manner. After drug administration, participants performed a conversational reciprocity task by engaging in a short conversation with the researcher. Measurements of autonomic activity and anxiety were obtained before and after drug administration. Propranolol significantly improved performance on the conversational reciprocity task total [d = 0.40] and nonverbal communication domain scores when compared to the placebo condition. However, neither autonomic activity nor anxiety was significantly associated with drug response. Acute propranolol administration improved conversational reciprocity in ASD. Further exploration of these preliminary findings, as well as other potential treatment response predictors, with serial doses is warranted.","Zamzow Rachel M, Ferguson Bradley J, Stichter Janine P, Porges Eric C, Ragsdale Alexandra S, Lewis Morgan L, Beversdorf David Q",Psychopharmacology,"Adolescent, Adrenergic beta-Antagonists, Adult, Aggression, Anxiety, Autism Spectrum Disorder, Autonomic Nervous System, Cross-Over Studies, Double-Blind Method, Female, Humans, Male, Pilot Projects, Propranolol, Social Behavior, Young Adult",https://www.ncbi.nlm.nih.gov/pubmed/26762378,"Interdisciplinary Neuroscience Program, University of Missouri, Columbia, MO, USA.; Center for Cognitive Aging and Memory (CAM), Institute on Aging, McKnight Brain Institute, Department of Aging and Geriatric Research, University of Florida, Gainesville, FL, 32608, USA.; Department of Psychological Sciences, University of Missouri, Columbia, MO, USA. beversdorfd@health.missouri.edu.; Department of Biological Sciences, University of Missouri, Columbia, MO, USA.; Department of Special Education, University of Missouri, Columbia, MO, USA."
24730708,10.1080/13803395.2014.904844,Effect of propranolol on facial scanning in autism spectrum disorder: a preliminary investigation.,2014-01-01,"Autism spectrum disorder (ASD) is a neurodevelopmental disorder characterized by social communication impairments and restricted, repetitive behaviors. Whereas current pharmacological interventions for ASD focus primarily on psychiatric symptoms, including agitation and obsessive behaviors, few agents target core symptomatology. It has been previously hypothesized that abnormalities in facial scanning, such as reduced eye contact or increased mouth fixation, contribute to social communication deficits in ASD. In addition, previous reports have suggested elevated stress and anxiety in ASD, symptoms that are believed to impact facial scanning patterns. The present pilot study sought to explore the effects of pharmacological intervention via propranolol, a nonselective β-adrenergic antagonist and known anxiolytic, on facial scanning in ASD. Specifically, we wished to determine whether there is an increase in eye contact and a decrease in mouth fixation with administration of propranolol. A sample of 14 participants with ASD and 14 matched controls participated in two study sessions in which propranolol and placebo were administered in a counterbalanced, double-blinded manner. At each session, ocular fixation data were collected during presentation of video stimuli of 16 human faces. Fixation time on the eye, nose, and mouth regions of the face stimuli was analyzed. The baseline fixation patterns for the ASD and control groups did not significantly differ; however, administration of propranolol was associated with a significant reduction in mouth fixation for the ASD group. Additionally, mouth fixation was positively related to nonverbal communication impairment in the ASD group. Although eye fixation in ASD appears typical in the present study, the effect of propranolol in reducing mouth fixation suggests an important focus for further research. Future studies are needed to better characterize the relationship between stress and anxiety and facial scanning in ASD, as well as the effects of pharmacological intervention.","Zamzow Rachel M, Christ Shawn E, Saklayen Sanjida S, Moffitt Amanda J, Bodner Kimberly E, Higgins Katherine F, Beversdorf David Q",Journal of clinical and experimental neuropsychology,"Adolescent, Adrenergic beta-Antagonists, Child Development Disorders, Pervasive, Double-Blind Method, Face, Female, Fixation, Ocular, Humans, Male, Pattern Recognition, Visual, Pilot Projects, Propranolol, Social Perception, Treatment Outcome, Young Adult",https://www.ncbi.nlm.nih.gov/pubmed/24730708,"a Interdisciplinary Neuroscience Program , University of Missouri , Columbia , MO , USA."
22414705,10.1017/S1355617712000070,Noradrenergic moderation of working memory impairments in adults with autism spectrum disorder.,2012-05-01,"In addition to having difficulties with social communications, individuals with an autism spectrum disorder (ASD) often also experience impairment in higher-order, executive skills. The present study examined the effects of pharmacological modulation of the norepinephrine system on the severity of such impairments. A sample of 14 high-functioning adults with ASD and a demographically-matched comparison group of 13 typically developing individuals participated. An AX continuous performance test (AX-CPT) was used to evaluate working memory and inhibitory control. AX-CPT performance was assessed following administration of a single dose of propranolol (a beta adrenergic antagonist) and following placebo (sugar pill) administration. Individuals with ASD performed more poorly than non-ASD individuals in the working memory condition (BX trials). Importantly, administration of propranolol attenuated this impairment, with the ASD group performing significantly better in the propranolol condition than the placebo condition. Working memory performance of the non-ASD group was unaffected by propranolol/placebo administration. No group or medication effects were observed for the inhibition condition (AY trials). The present findings suggest that norepinephrine may play a role in some, but not necessarily all, cognitive impairments associated with ASD. Additional research is needed to fully understand whether this role is primarily causal or compensatory in nature.","Bodner Kimberly E, Beversdorf David Q, Saklayen Sanjida S, Christ Shawn E",Journal of the International Neuropsychological Society : JINS,"Adolescent, Adrenergic beta-Antagonists, Adult, Attention, Case-Control Studies, Child, Child Development Disorders, Pervasive, Double-Blind Method, Female, Humans, Inhibition, Psychological, Male, Memory Disorders, Memory, Short-Term, Neuropsychological Tests, Propranolol, Young Adult",https://www.ncbi.nlm.nih.gov/pubmed/22414705,"Department of Psychological Sciences, University of Missouri, Columbia, Missouri 65203, USA."
21487259,10.1097/Wnn.0B013E318204D20E,Effect of propranolol on word fluency in autism.,2011-03-01,"Autism is characterized by repetitive behaviors and impaired socialization and communication. Preliminary evidence showed possible language benefits in autism from the β-adrenergic antagonist propranolol. Earlier studies in other populations suggested propranolol might benefit performance on tasks involving a search of semantic and associative networks under certain conditions. Therefore, we wished to determine whether this benefit of propranolol includes an effect on semantic fluency in autism. A sample of 14 high-functioning adolescent and adult participants with autism and 14 matched controls were given letter and category word fluency tasks on 2 separate testing sessions; 1 test was given 60 minutes after the administration of 40 mg propranolol orally, and 1 test was given after placebo, administered in a double-blinded, counterbalanced manner. Participants with autism were significantly impaired compared with controls on both fluency tasks. Propranolol significantly improved performance on category fluency, but not letter fluency among autism participants. No drug effect was observed among controls. Expected drug effects on heart rate and blood pressure were observed in both the groups. Results are consistent with a selective beneficial effect of propranolol on flexibility of access to semantic and associative networks in autism, with no observed effect on phonological networks. Further study will be necessary to understand potential clinical implications of this finding.","Beversdorf David Q, Saklayen Sanjida, Higgins Katherine F, Bodner Kimberly E, Kanne Stephen M, Christ Shawn E",Cognitive and behavioral neurology : official journal of the Society for Behavioral and Cognitive Neurology,"Adolescent, Adrenergic beta-Antagonists, Autistic Disorder, Female, Humans, Language Disorders, Male, Matched-Pair Analysis, Neural Pathways, Propranolol, Reference Values, Semantics, Statistics, Nonparametric, Verbal Behavior, Young Adult",https://www.ncbi.nlm.nih.gov/pubmed/21487259,"Department of Radiology and Neurology, University of Missouri, Columbia, MO, USA. beversdorfd@health.missouri.edu"
40133861,10.1186/S12888-025-06719-1,Using personalised brain stimulation to modulate social cognition in adults with autism-spectrum-disorder: protocol for a randomised single-blind rTMS study.,2025-03-25,"Autism spectrum disorder (ASD) is a neurodevelopmental disorder characterized by impairments of social interaction and communication as well as repetitive, stereotyped behaviour. Previous research indicates that ASD without intellectual impairment is associated with underactivity and reduced functional connectivity of the brain's mentalizing pathway, to which the right temporo-parietal junction (rTPJ) serves as an important entry point and hub. In this study, we aim to utilize functional magnetic resonance imaging (fMRI) to localize activation maxima in the rTPJ and other regions involved in social cognition to generate individualized targets for neuro-navigated, intermittent theta burst stimulation (iTBS) in order to modulate brain activity in a region centrally engaged in social information processing. In this single-blind, randomized, between-subject neuroimaging-guided brain stimulation study we plan to recruit 52 participants with prediagnosed ASD and 52 controls without ASD aged between 18 and 65 years. Participants will be classified into two groups and will randomly receive one session of either verum- or sham-iTBS. Effects will be assessed by using well-established experimental tasks that interrogate social behaviour, but also use computational modelling to investigate brain stimulation effects at this level. This study aims to use personalized, non-invasive brain stimulation to alter social information processing in adults with and without high-functioning ASD, which has not been studied before with a similar protocol or a sample size of this magnitude. By doing so in combination with behavioural and computational tasks, this study has the potential to provide new mechanistic insights into the workings of the social brain. German Clinical Trial Register, DRKS-ID: DRKS00028819. Registered 14 June 2022.","Brouzou Katia Ourania, Kamp Daniel, Hensel Lukas, Lüdtke Jana, Lahnakoski Juha M, Dukart Juergen, Mikus Nace, Mathys Christoph, Eickhoff Simon B, Schilbach Leonhard",BMC psychiatry,"Humans, Single-Blind Method, Adult, Autism Spectrum Disorder, Social Cognition, Transcranial Magnetic Stimulation, Magnetic Resonance Imaging, Young Adult, Male, Middle Aged, Female, Adolescent, Aged, Temporal Lobe, Parietal Lobe, Randomized Controlled Trials as Topic",https://www.ncbi.nlm.nih.gov/pubmed/40133861,"Institute of Systems Neuroscience, Heinrich Heine University Düsseldorf, Düsseldorf, Germany.; Department of Psychiatry and Psychotherapy, Medical Faculty, Heinrich Heine University Düsseldorf, Düsseldorf, Germany. KatjaOurania.Brouzou@lvr.de.; Interacting Minds Centre, Aarhus University, Aarhus, Denmark.; Department of General Psychiatry 2, LVR-Klinikum Düsseldorf, Düsseldorf, Germany. leonhard.schilbach@lvr.de.; Department of Psychiatry and Psychotherapy, Medical Faculty, Heinrich Heine University Düsseldorf, Düsseldorf, Germany."
39393982,10.1016/J.Neurot.2024.E00460,Multisession tDCS combined with intrastimulation training improves emotion recognition in adolescents with autism spectrum disorder.,2024-10-01,"Previous studies indicate that transcranial direct current stimulation (tDCS) is a promising emerging treatment option for autism spectrum disorder (ASD) and its efficacy could be augmented using concurrent training. However, no intrastimulation social cognition training for ASD has been developed so far. The objective of this two-armed, double-blind, randomized, sham-controlled clinical trial is to investigate the effects of tDCS combined with a newly developed intrastimulation social cognition training on adolescents with ASD. Twenty-two male adolescents with ASD were randomly assigned to receive 10 sessions of either anodal or sham tDCS at F3/right supraorbital region together with online intrastimulation training comprising basic and complex emotion recognition tasks. Using baseline magnetic resonance imaging data, individual electric field distributions were simulated, and brain activation patterns of the training tasks were analyzed. Additionally, questionnaires were administered at baseline and following the intervention. Compared to sham tDCS, anodal tDCS significantly improved dynamic emotion recognition over the course of the sessions. This task also showed the highest activations in face processing regions. Moreover, the improvement was associated with electric field density at the medial prefrontal cortex and social awareness in exploratory analyses. Both groups showed high tolerability and acceptability of tDCS, and significant improvement in overall ASD symptoms. Taken together, multisession tDCS improved dynamic emotion recognition in adolescents with ASD using a task that activates brain regions associated with the social brain network. The variability in the electric field might diminish tDCS effects and future studies should investigate individualized approaches.","Prillinger Karin, Amador de Lara Gabriel, Klöbl Manfred, Lanzenberger Rupert, Plener Paul L, Poustka Luise, Konicar Lilian, Radev Stefan T",Neurotherapeutics : the journal of the American Society for Experimental NeuroTherapeutics,"Humans, Male, Autism Spectrum Disorder, Transcranial Direct Current Stimulation, Adolescent, Double-Blind Method, Emotions, Magnetic Resonance Imaging, Recognition, Psychology, Child, Social Cognition",https://www.ncbi.nlm.nih.gov/pubmed/39393982,"Comprehensive Center for Clinical Neuroscience and Mental Health (C3NMH), Medical University of Vienna, 1090 Vienna, Austria; Department of Psychiatry and Psychotherapy, Medical University of Vienna, 1090 Vienna, Austria.; Department of Child and Adolescent Psychiatry, Medical University of Vienna, 1090 Vienna, Austria; Comprehensive Center for Pediatrics (CCP), Medical University of Vienna, 1090 Vienna, Austria; Comprehensive Center for Clinical Neuroscience and Mental Health (C3NMH), Medical University of Vienna, 1090 Vienna, Austria; Department of Child and Adolescent Psychiatry and Psychotherapy, University of Ulm, 89073 Ulm, Germany.; Department of Child and Adolescent Psychiatry, University Hospital Heidelberg, 69115 Heidelberg, Germany.; Department of Child and Adolescent Psychiatry, Medical University of Vienna, 1090 Vienna, Austria; Comprehensive Center for Pediatrics (CCP), Medical University of Vienna, 1090 Vienna, Austria; Comprehensive Center for Clinical Neuroscience and Mental Health (C3NMH), Medical University of Vienna, 1090 Vienna, Austria.; Cognitive Science Department, Rensselaer Polytechnic Institute, 12180 Troy, New York, USA; Center for Modeling, Simulation and Imaging in Medicine (CEMSIM), Rensselaer Polytechnic Institute, 12180 Troy, New York, USA.; Department of Child and Adolescent Psychiatry, Medical University of Vienna, 1090 Vienna, Austria; Comprehensive Center for Pediatrics (CCP), Medical University of Vienna, 1090 Vienna, Austria; Comprehensive Center for Clinical Neuroscience and Mental Health (C3NMH), Medical University of Vienna, 1090 Vienna, Austria. Electronic address: karin.prillinger@meduniwien.ac.at."
39248107,10.1002/Aur.3222,Neurophysiological effects of a combined treatment of lovastatin and minocycline in patients with fragile X syndrome: Ancillary results of the LOVAMIX randomized clinical trial.,2024-09-01,"Fragile X syndrome (FXS) is the primary hereditary cause of intellectual disability and autism spectrum disorder. It is characterized by exacerbated neuronal excitability, and its correction is considered an objective measure of treatment response in animal models, a marker albeit rarely used in clinical trials. Here, we used an extensive transcranial magnetic stimulation (TMS) battery to assess the neurophysiological effects of a therapy combining two disease-modifying drugs, lovastatin (40 mg) and minocycline (100 mg), administered alone for 8 weeks and in combination for 12 weeks, in 19 patients (mean age of 23.58 ± 1.51) with FXS taking part in the LOVAmix trial. The TMS battery, which included the resting motor threshold, short-interval intracortical inhibition, long-interval intracortical inhibition, corticospinal silent period, and intracortical facilitation, was completed at baseline after 8 weeks of monotherapy (visit 2 of the clinical trial) and after 12 weeks of dual therapy (visit 4 of the clinical trial). Repeated measure ANOVAs were performed between baseline and visit 2 (monotherapy) and visit 3 (dual therapy) with interactions for which monotherapy the participants received when they began the clinical trial. Results showed that dual therapy was associated with reduced cortical excitability after 20 weeks. This was reflected by a significant increase in the resting-motor threshold after dual therapy compared to baseline. There was a tendency for enhanced short-intracortical inhibition, a marker of GABAa-mediated inhibition after 8 weeks of monotherapy compared to baseline. Together, these results suggest that a combined therapy of minocycline and lovastatin might act on the core neurophysiopathology of FXS. This trial was registered at clinicaltrials.gov (NCT02680379).","Morin-Parent Florence, Champigny Camille, Côté Samantha, Mohamad Teddy, Hasani Seyede Anis, Çaku Artuela, Corbin François, Lepage Jean-François",Autism research : official journal of the International Society for Autism Research,"Humans, Lovastatin, Fragile X Syndrome, Minocycline, Male, Female, Young Adult, Transcranial Magnetic Stimulation, Adult, Drug Therapy, Combination, Treatment Outcome, Evoked Potentials, Motor",https://www.ncbi.nlm.nih.gov/pubmed/39248107,"Sherbrooke University Hospital Research Center, Sherbrooke, Canada.; Department of Pediatrics, Faculty of Medicine and Health Sciences, Sherbrooke University, Sherbrooke, Canada."
39153149,10.1007/S10803-024-06477-1,Feasibility and Tolerability of Daily Theta Burst Stimulation in Autistic Youth with Intellectual Disabilities and Minimally Speaking Status: A Pilot Double-Blind Randomized Sham-Controlled Trial.,2024-08-17,"Scarce clinical trials involving autistic people with intellectual disability (ID) and minimally speaking (MS) status have been a substantial unmet research need in the field. Although earlier studies have demonstrated the feasibility and beneficial potentials of repetitive transcranial magnetic stimulation (rTMS) over the dorsolateral prefrontal cortex (DLPFC) in intellectually able autistic people, the feasibility and tolerability of applying rTMS in autistic people with ID/MS has never been studied. We conducted the world-first 4-week randomized, double-blind, sham-controlled pilot trial to investigate the feasibility, tolerability, and safety of intermittent theta burst stimulation (iTBS, a variant of excitatory rTMS) over the left DLPFC in autistic youth with ID/MS. 25 autistic youth with ID/MS (aged 8-30 years) were randomized to a 20-session 4-week daily iTBS (n = 13) vs. sham stimulation (n = 12) with follow-up 4 and 8 weeks, respectively, after the last stimulation. A retention rate was 100% in our study. Adverse events of local pain (38%) and dizziness (8%) were only noted in the active group. All adverse events were mild and transient. There were no seizures, new behavioral problems, or other severe/serious adverse events noted. No participants dropped out due to adverse events. With a small sample size, we did not find any beneficial signal of DLPFC iTBS. Our pilot data suggest regular daily TBS treatment for four weeks is feasible, well tolerated and safe in autistic youth with ID/MS. Future randomized controlled trials with sufficiently powered samples are needed to investigate the beneficial potential of rTMS/TBS for autistic people with ID/MS.","Ni Hsing-Chang, Chen Yi-Lung, Lin Hsiang-Yuan",Journal of autism and developmental disorders,,https://www.ncbi.nlm.nih.gov/pubmed/39153149,"Department of Healthcare Administration, Asia University, Taichung, Taiwan.; Department of Psychiatry, Chang Gung Memorial Hospital at Linkou, No.5 Fusing St. Gueishan, Taoyuan, 333, Taiwan. alanni@cgmh.org.tw.; Azrieli Adult Neurodevelopmental Centre, Campbell Family Mental Health Research Institute, Centre for Addiction and Mental Health, Toronto, ON, Canada."
38933955,10.1016/J.Heliyon.2024.E32251,A systematic review of transcranial magnetic stimulation treatment for autism spectrum disorder.,2024-06-15,"Autism spectrum disorder (ASD) is a behaviorally defined complex neurodevelopmental syndrome characterized by persistent social communication and interaction deficit. Transcranial magnetic stimulation (TMS) is a promising and emerging tool for the intervention of ASD by reducing both core and associate symptoms. Several reviews have been published regarding TMS-based ASD treatment, however, a systematic review on study characteristics, specific stimulating parameters, localization techniques, stimulated targets, behavioral outcomes, and neuroimage biomarker changes is lagged behind since 2018. Here, we performed a systematic search on literatures published after 2018 in PubMed, Web of Science, and Science Direct. After screening, the final systematic review included 17 articles, composing seven randomized controlled trial studies and ten open-label studies. Two studies are double-blind, while the other studies have a moderate to high risk of bias attributing to inadequate subject- and evaluator-blinding to treatment allocation. Five studies utilize theta-burst stimulation mode, and the others apply repetitive TMS with low frequency (five studies), high frequency (six studies), and combined low and high frequency stimulation (one study). Most researchers prioritize the bilateral dorsolateral prefrontal lobe as stimulation target, while parietal lobule, inferior parietal lobule, and posterior superior temporal sulci have also emerged as new targets of attention. One third of the studies use neuronavigation based on anatomical magnetic resonance imaging to locate the stimulation target. After TMS intervention, discernible enhancements across a spectrum of scales are evident in stereotyped behavior, repetitive behavior, and verbal social domains. A comprehensive review of literature spanning the last five years demonstrates the potential of TMS treatment for ASD in ameliorating the clinical core symptoms.","Yuan Li-Xia, Wang Xing-Ke, Yang Chen, Zhang Qiu-Rong, Ma Sheng-Zhi, Zang Yu-Feng, Dong Wen-Qiang",Heliyon,,https://www.ncbi.nlm.nih.gov/pubmed/38933955,"School of Physics, Zhejiang University, Hangzhou, China.; Center for Cognition and Brain Disorders, The Affiliated Hospital of Hangzhou Normal University, Hangzhou, China."
38744742,10.1007/S10803-024-06244-2,Accelerated Theta Burst Transcranial Magnetic Stimulation for Refractory Depression in Autism Spectrum Disorder.,2025-03-01,"Major depressive disorder (MDD) disproportionately affects those living with autism spectrum disorder (ASD) and is associated with significant impairment and treatment recidivism. We studied the use of accelerated theta burst stimulation (ATBS) for the treatment of refractory MDD in ASD (3 treatments daily x 10 days). This prospective open-label 12-week trial included 10 subjects with a mean age of 21.5 years, randomized to receive unilateral or bilateral stimulation of the dorsolateral prefrontal cortex. One participant dropped out of the study due to intolerability. In both treatment arms, depressive symptoms, scored on the Hamilton Depression Rating Scale scores, diminished substantially. At 12 weeks post-treatment, full remission was sustained in 5 subjects and partial remission in 3 subjects. Treatment with ATBS, regardless of the site of stimulation, was associated with a significant, substantial, and sustained improvement in depressive symptomatology via the primary outcome measure, the Hamilton Depression Rating Scale. Additional secondary measures, including self-report depression scales, fluid cognition, and sleep quality, also showed significant improvement. No serious adverse events occurred during the study. Mild transient headaches were infrequently reported, which are expected side effects of ATBS. Overall, ATBS treatment was highly effective and well-tolerated in individuals with ASD and co-occurring MDD. The findings support the need for a larger, sham-controlled randomized controlled trial to further evaluate efficacy of ATBS in this population.","Blank Elizabeth, Gilbert Donald L, Wu Steve W, Larsh Travis, Elmaghraby Rana, Liu Rui, Smith Elizabeth, Westerkamp Grace, Liu Yanchen, Horn Paul S, Greenstein Ethan, Sweeney John A, Erickson Craig A, Pedapati Ernest V",Journal of autism and developmental disorders,"Humans, Transcranial Magnetic Stimulation, Autism Spectrum Disorder, Male, Female, Depressive Disorder, Major, Treatment Outcome, Young Adult, Adult, Adolescent, Prospective Studies, Theta Rhythm, Depressive Disorder, Treatment-Resistant, Psychiatric Status Rating Scales, Dorsolateral Prefrontal Cortex, Prefrontal Cortex",https://www.ncbi.nlm.nih.gov/pubmed/38744742,"Division of Behavioral Medicine and Child Psychology, Cincinnati Children's Hospital Medical Center, Cincinnati, OH, United States.; Department of Psychiatry, University of Cincinnati College of Medicine, Cincinnati, OH, United States.; Division of Neurology, Cincinnati Children's Hospital Medical Center, Cincinnati, OH, United States.; Division of Child and Adolescent Psychiatry, Cincinnati Children's Hospital Medical Center, Cincinnati, OH, United States.; Division of Child and Adolescent Psychiatry, Cincinnati Children's Hospital Medical Center, Cincinnati, OH, United States. ernest.pedapati@cchmc.org."
