pmid,doi,title,pub_date,abstract,authors,journal,keywords,url,affiliations
23101743,10.1016/J.Jaac.2012.08.028,Research Units of Pediatric Psychopharmacology (RUPP) autism network randomized clinical trial of parent training and medication: one-year follow-up.,2012-11-01,"To follow up on a three-site, 24-week randomized clinical trial (N = 124) comparing antipsychotic medication alone (MED) with antipsychotic medication plus parent training in the behavior management (COMB) of children with autism spectrum disorders and severe behavior problems. The COMB treatment had shown a significant advantage for child behavioral noncompliance (p = .006, d = 0.34), irritability (p = .01, d = 0.48), and hyperactivity/noncompliance (p = .04, d = 0.55) with a lower medication dose. One year after each participant's termination, the authors mailed an assessment packet with a return-addressed envelope; a telephone call alerted the family. Failure to return packets within 1 month elicited another contact and offers to resend. Eighty-seven of 124 families (70.2%) participated in the follow-up. The improvement difference between treatments attenuated from after treatment to follow-up for noncompliance (d = 0.32 to 0.12) and irritability (d = 0.46 to 0.03). The follow-up differences were nonsignificant (the noncompliance difference also was nonsignificant after treatment for these 87 families). Sixty-seven percent of the COMB group and 53% of the MED group were still taking risperidone, the original study medication. Most needed dose adjustments or additional medication, and the COMB group no longer had a significantly lower dose. All COMB families but only 39% of MED families reported seeking parent training after treatment. Improvements in daily living skills during treatment predicted noncompliance improvement at follow-up for the COMB children, but noncompliance deterioration and especially hyperactivity/noncompliance deterioration for the MED children. The study treatment experience/familiarity greatly influenced the follow-up treatment: those who had received parent training reported seeking it, whereas those who had not received it tended not to seek it. The superiority of COMB over MED after treatment attenuated by more than half at follow-up.","Arnold L Eugene, Aman Michael G, Li Xiaobai, Butter Eric, Humphries Kristina, Scahill Lawrence, Lecavalier Luc, McDougle Christopher J, Swiezy Naomi B, Handen Benjamin, Wilson Krystina, Stigler Kimberly A",Journal of the American Academy of Child and Adolescent Psychiatry,"Adolescent, Adult, Antipsychotic Agents, Aripiprazole, Child, Child Behavior Disorders, Child Development Disorders, Pervasive, Child, Preschool, Combined Modality Therapy, Comorbidity, Female, Follow-Up Studies, Humans, Male, Parents, Patient Education as Topic, Piperazines, Quinolones, Risperidone, Treatment Outcome",https://www.ncbi.nlm.nih.gov/pubmed/23101743,"Nisonger Center, Ohio State University, Sunbury, OH 43074, USA. l.arnold@osumc.edu"
22849533,10.1089/Cap.2011.0129,The effects of aripiprazole on electrocardiography in children with pervasive developmental disorders.,2012-08-01,"Psychotropic medications, including the atypical antipsychotics, have historically been scrutinized for cardiac effects and risk of sudden death. Aripiprazole is an atypical antipsychotic approved for pediatric use in schizophrenia, bipolar I disorder, and autistic disorder. Adult studies have evaluated aripiprazole's effects on electrocardiograms, but no pediatric studies have been published to date. Electrocardiographic data were collected from children and adolescents participating in a 14-week, prospective, open-label study (n=25) of aripiprazole for irritability in pervasive developmental disorder not otherwise specified and Asperger's disorder. A 12-lead electrocardiogram was obtained at the baseline and end point visits. The electrocardiograms were evaluated for abnormal findings, and the PR, QRS, QT(c), and RR intervals were recorded. The QT interval was corrected using Bazett's, United States Food and Drug Administration (FDA) Pharmacology Division, and Fridericia's formulas. Twenty-four subjects received both baseline and posttreatment electrocardiograms. The mean age was 8.6 years (range 5-17 years). The average final aripiprazole dose was 7.8 mg/day (range 2.5-15 mg/day). There were no significant differences noted with the PR, QRS, RR, and QT(c) intervals after aripiprazole therapy. Also, there was no significant correlation between the dose given and the percent change in the QT(c). No post-treatment QT(c) exceeded 440 ms. To our knowledge, this is the first systematic evaluation of the cardiac effects of aripiprazole in children and adolescents. The results are consistent with previously published literature in adults that aripiprazole has no significant cardiac effects and can be deemed a low risk for causing sudden death. It will be important to confirm these findings in a randomized controlled trial.","Ho Jason G, Caldwell Randall L, McDougle Christopher J, Orsagh-Yentis Danielle K, Erickson Craig A, Posey David J, Stigler Kimberly A",Journal of child and adolescent psychopharmacology,"Adolescent, Antipsychotic Agents, Aripiprazole, Asperger Syndrome, Child, Child Development Disorders, Pervasive, Child, Preschool, Dose-Response Relationship, Drug, Electrocardiography, Female, Humans, Irritable Mood, Male, Pilot Projects, Piperazines, Prospective Studies, Quinolones",https://www.ncbi.nlm.nih.gov/pubmed/22849533,"Section of Pediatric Cardiology, Department of Pediatrics, James Whitcomb Riley Hospital for Children, Indiana University School of Medicine, Indianapolis, Indiana 46202-5200, USA."
22548111,,Review of the pharmacotherapy of irritability of autism.,2012-05-01,"To review the randomized controlled trial data regarding pharmacotherapy of irritability of autism. A LITERATURE REVIEW WAS CONDUCTED USING THE MEDLINE SEARCH TERMS: 'autism' OR 'autism spectrum disorder' with the following limits: Randomized Controlled Trials (RCTs), human trials, English language. Additional articles were identified from reference information. Trials involving nutritional supplements, hormones or drugs not approved by either Health Canada or the US Food and Drug Administration (FDA) were excluded from analysis. Twenty-three RCTs that met criteria were identified. The greatest number of RCTs involved risperidone, with six of seven placebo-controlled risperidone trials reporting statistically significant improvements on the primary outcome measure. Two aripiprazole RCTs and one olanzapine RCT reported statistically significant improvement in primary outcome measures. Haloperidol was superior to both clomipramine and placebo in a head-to-head crossover trial, while risperidone was superior to haloperidol for treatment of behavioural symptoms in a separate head-to-head trial. Clonidine, methylphenidate, valproate and levocarnitine monotherapy were superior to placebo in single RCTs, while adjunctive treatments cyproheptadine, pentoxifylline and topiramate were superior to placebo in small studies when given in combination with an antipsychotic. Adverse events from RCTs were summarized, including weight gain and metabolic effects, if available. The bulk of positive RCT evidence for the pharmacotherapy of irritability of autism pertains to FDA approved antipsychotics risperidone and aripiprazole. RCTs supporting efficacy of several alternative and adjunctive agents may afford additional treatment options when optimal antipsychotic doses fail to control symptoms or cause intolerable adverse effects. Behavioural therapy should be employed where possible either before, or in addition to pharmacotherapy.","Elbe Dean, Lalani Zaahira",Journal of the Canadian Academy of Child and Adolescent Psychiatry = Journal de l'Academie canadienne de psychiatrie de l'enfant et de l'adolescent,,https://www.ncbi.nlm.nih.gov/pubmed/22548111,"Children's and Women's Mental Health Programs, BC Children's Hospital, Vancouver, British Columbia."
22265360,10.1016/J.Jaac.2011.11.010,Effects of risperidone and parent training on adaptive functioning in children with pervasive developmental disorders and serious behavioral problems.,2012-02-01,"Children with Pervasive Developmental Disorders (PDDs) have social interaction deficits, delayed communication, and repetitive behaviors as well as impairments in adaptive functioning. Many children actually show a decline in adaptive skills compared with age mates over time. This 24-week, three-site, controlled clinical trial randomized 124 children (4 through 13 years of age) with PDDs and serious behavioral problems to medication alone (MED; n = 49; risperidone 0.5 to 3.5 mg/day; if ineffective, switch to aripiprazole was permitted) or a combination of medication plus parent training (PT) (COMB; n = 75). Parents of children in COMB received an average of 11.4 PT sessions. Standard scores and Age-Equivalent scores on Vineland Adaptive Behavior Scales were the outcome measures of primary interest. Seventeen subjects did not have a post-randomization Vineland assessment. Thus, we used a mixed model with outcome conditioned on the baseline Vineland scores. Both groups showed improvement over the 24-week trial on all Vineland domains. Compared with MED, Vineland Socialization and Adaptive Composite Standard scores showed greater improvement in the COMB group (p = .01 and .05, and effect sizes = 0.35 and 0.22, respectively). On Age Equivalent scores, Socialization and Communication domains showed greater improvement in COMB versus MED (p = .03 and 0.05, and effect sizes = 0.33 and 0.14, respectively). Using logistic regression, children in the COMB group were twice as likely to make at least 6 months' gain (equal to the passage of time) in the Vineland Communication Age Equivalent score compared with MED (p = .02). After controlling for IQ, this difference was no longer significant. Reduction of serious maladaptive behavior promotes improvement in adaptive behavior. Medication plus PT shows modest additional benefit over medication alone. Clinical trial registration information-RUPP PI PDD: Drug and Behavioral Therapy for Children With Pervasive Developmental Disorders; http://www.clinicaltrials.gov; NCT00080145.","Scahill Lawrence, McDougle Christopher J, Aman Michael G, Johnson Cynthia, Handen Benjamin, Bearss Karen, Dziura James, Butter Eric, Swiezy Naomi G, Arnold L Eugene, Stigler Kimberly A, Sukhodolsky Denis D, Lecavalier Luc, Pozdol Stacie L, Nikolov Roumen, Hollway Jill A, Korzekwa Patricia, Gavaletz Allison, Kohn Arlene E, Koenig Kathleen, Grinnon Stacie, Mulick James A, Yu Sunkyung, Vitiello Benedetto,  ",Journal of the American Academy of Child and Adolescent Psychiatry,"Adaptation, Psychological, Adolescent, Antipsychotic Agents, Asperger Syndrome, Autistic Disorder, Checklist, Child, Child Behavior Disorders, Child Development Disorders, Pervasive, Child, Preschool, Combined Modality Therapy, Communication, Cooperative Behavior, Dose-Response Relationship, Drug, Education, Female, Humans, Male, Risperidone, Socialization",https://www.ncbi.nlm.nih.gov/pubmed/22265360,"Child Study Center, New Haven, CT 06520, USA. Lawrence.scahill@yale.edu"
19718428,,Focus on aripiprazole: a review of its use in child and adolescent psychiatry.,2009-08-01,"To review published literature regarding aripiprazole in child and adolescent psychiatry. A literature review was conducted using the medline search term: 'aripiprazole' with limits: Human trials, English language, All Child (aged 0-18 years). Additional articles were identified from reference information and poster presentation data. Aripiprazole is an atypical antipsychotic which was recently approved for use in Canada, but has been available for several years in the United States. Pharmacologically, aripiprazole is a partial agonist at D(2) and 5-HT(1A) receptors and an antagonist at 5-HT(2A) receptors. Randomized controlled trial data is available showing efficacy for aripiprazole in the treatment of children and adolescents with schizophrenia, bipolar disorder and behavioural problems associated with autism. Open-label evidence is also available for use of aripiprazole in other disorders such as tic disorders, aggression and disruptive behavior disorders. Unlike some other available atypical antipsychotics, there does not appear to be any effect on QTc interval on the electrocardiogram. Adverse effects including extrapyramidal symptoms (EPS), akathisia, sedation, headache, nausea were significant in clinical trials in children and adolescents. The possibility of aripiprazole causing tardive dyskinesia cannot be excluded. In this population, aripiprazole appears to have minimal impact on the metabolic profile compared to most other atypical antipsychotics, with minimal changes in weight or body mass index, no significant changes in glucose or lipid metabolism, and a decrease in serum prolactin. Aripiprazole may represent an important alternative for some children and adolescents who have experienced poor efficacy or significant metabolic adverse effects with their current antipsychotic treatment regimen.","Greenaway Masa'il, Elbe Dean",Journal of the Canadian Academy of Child and Adolescent Psychiatry = Journal de l'Academie canadienne de psychiatrie de l'enfant et de l'adolescent,,https://www.ncbi.nlm.nih.gov/pubmed/19718428,"Department of Child and Adolescent Psychiatry, BC Children's Hospital, Vancouver, BC."
17003665,10.1097/01.Chi.0000231976.28719.2A,Atomoxetine for hyperactivity in autism spectrum disorders: placebo-controlled crossover pilot trial.,2006-10-01,"To explore placebo-controlled efficacy and safety of atomoxetine (ATX) for attention-deficit/hyperactivity disorder (ADHD) symptoms in children with autism spectrum disorders (ASD). Children ages 5 to 15 with ASD and prominent ADHD symptoms were randomly assigned to order in a crossover of clinically titrated ATX and placebo, 6 weeks each, separated by 1-week washout. Slopes for each condition were compared by paired t test. In 2004-2005, 12 boys and 4 girls (7 with autistic disorder, 1 Asperger's, 8 pervasive developmental disorder not otherwise specified) all completed at least 3 weeks of each condition. On the primary outcome, the Hyperactivity subscale of the Aberrant Behavior Checklist, ATX was superior to placebo (p =.043, effect size d = 0.90). It was also superior on a 0 to 3 rating of nine DSM-IV ADHD hyperactive/impulsive symptoms (p =.005, d = 1.27), but missed significance on nine inattentive symptoms (p =.053, d= 0.89). Nine subjects responded to ATX, four to placebo (25% improvement on the Hyperactivity subscale plus Clinical Global Impressions-Improvement of 1-2. One was rehospitalized for recurrent violence on ATX. Adverse events were otherwise tolerable, with no tendency to stereotypy. ATX appears safe and effective for treating hyperactivity in some children with autism spectrum disorders. The effect appears as large as in a multisite methylphenidate trial in the same population, with fewer intolerable side effects. Further study in autism spectrum disorders is indicated.","Arnold L Eugene, Aman Michael G, Cook Amelia M, Witwer Andrea N, Hall Kristy L, Thompson Susan, Ramadan Yaser",Journal of the American Academy of Child and Adolescent Psychiatry,"Adolescent, Adrenergic Uptake Inhibitors, Atomoxetine Hydrochloride, Attention Deficit Disorder with Hyperactivity, Autistic Disorder, Child, Cross-Over Studies, Double-Blind Method, Female, Humans, Male, Pilot Projects, Propylamines",https://www.ncbi.nlm.nih.gov/pubmed/17003665,"The authors are with Ohio State University's Nisonger Center, Columbus.; The authors are with Ohio State University's Nisonger Center, Columbus. Electronic address: arnold.6@osu.edu."
30980177,10.1007/S00787-019-01333-5,"Baclofen as an adjuvant therapy for autism: a randomized, double-blind, placebo-controlled trial.",2019-12-01,"Increasing evidence suggests that the function of the GABAergic system is abnormally low in autism spectrum disorder (ASD). Baclofen, which functions as a selective agonist for GABA<sub>B</sub> receptors, does appear promising for the treatment of ASD. We conducted a 10-week randomized-controlled study aimed at evaluating the potential of baclofen as an adjuvant therapy to enhance the effect of risperidone in children with ASD. Sixty-four children (3-12 years) with moderate-to-severe irritability symptoms of ASD were included. We used the Aberrant Behavior Checklist-Community Edition (ABC-C) for the outcome measures on each of the follow-up visits (weeks 0, 5, and 10). Analysis of the combined data revealed significant improvement for all the ABC subscales (irritability: F = 51.644, df = 1.66, p < 0.001, lethargy: F = 39.734, df = 1.38, p < 0.001, stereotypic behavior: F = 25.495, df = 1.56, p < 0.001, hyperactivity: F = 54.135, df = 1.35, p < 0.001, and inappropriate speech: F = 19.277, df = 1.47, p = 0.004). Combined treatment with baclofen and risperidone exerted a greater effect on improvement of hyperactivity symptoms at both midpoint [Cohen's d, 95% confidence interval (CI) = - 3.14, - 5.56 to - 0.72] and endpoint (d, 95% CI = - 4.45, - 8.74 to - 0.16) when compared with treatment with placebo plus risperidone. The two treatments achieved comparable results for other outcome measures. Our data support safety and efficacy of baclofen as an adjuvant to risperidone for improvement of hyperactivity symptoms in children with ASD.","Mahdavinasab Seyedeh-Mahsa, Saghazadeh Amene, Motamed-Gorji Nogol, Vaseghi Salar, Mohammadi Mohammad-Reza, Alichani Rosa, Akhondzadeh Shahin",European child & adolescent psychiatry,"Antipsychotic Agents, Autism Spectrum Disorder, Baclofen, Child, Child, Preschool, Double-Blind Method, Female, GABA-B Receptor Agonists, Humans, Male, Treatment Outcome",https://www.ncbi.nlm.nih.gov/pubmed/30980177,"Department of Psychiatry, Razi Hospital, University of Social Welfare and Rehabilitation Sciences, Tehran, Iran.; Psychiatric Research Center, Roozbeh Psychiatric Hospital, Tehran University of Medical Sciences, South Kargar Street, Tehran, 13337, Iran. s.akhond@neda.net.; Psychiatric Research Center, Roozbeh Psychiatric Hospital, Tehran University of Medical Sciences, South Kargar Street, Tehran, 13337, Iran."
35151410,10.1016/S2215-0366(21)00429-6,"Efficacy and safety of balovaptan for socialisation and communication difficulties in autistic adults in North America and Europe: a phase 3, randomised, placebo-controlled trial.",2022-03-01,"There are no approved pharmacological therapies to support treatment of the core communication and socialisation difficulties associated with autism spectrum disorder in adults. We aimed to assess the efficacy, safety, and pharmacokinetics of balovaptan, a vasopressin 1a receptor antagonist, versus placebo in autistic adults. V1aduct was a phase 3, randomised, placebo-controlled, double-blind trial, conducted at 46 sites across six countries (the USA, the UK, France, Italy, Spain, and Canada). Eligible participants were aged 18 years or older with an intelligence quotient (IQ) of 70 or higher, and met the criteria for moderate-to-severe autism spectrum disorder (DSM-5 and Autism Diagnostic Observation Schedule). Participants were randomly allocated (1:1), with an independent interactive voice or web-based response system, to receive balovaptan (10 mg) or placebo daily for 24 weeks. Randomisation was stratified by an individual's baseline Vineland-II two-domain composite (2DC) score (<60 or ≥60), sex, region (North America or rest of world), and age (<25 years or ≥25 years). Participants, study site personnel, and the sponsor were masked to treatment assignment. The primary endpoint was change from baseline in Vineland-II 2DC score (the mean composite score across the Vineland-II socialisation and communication domains) at week 24. The primary analysis was done with ANCOVA in the intention-to-treat population. The V1aduct study was terminated for futility after around 50% of participants completed the week 24 visit. This trial is registered with ClinicalTrials.gov (NCT03504917). Between Aug 8, 2018, and July 1, 2020, 540 people were screened for eligibility, of whom 322 were allocated to receive balovaptan (164 [51%]) or placebo (158 [49%]). One participant from the balovaptan group was not treated before trial termination and was excluded from the analysis. 60 participants in the balovaptan group and 55 in the placebo group discontinued treatment before week 24. The sample consisted of 64 (20%) women and 257 (80%) men, with 260 (81%) participants from North America and 61 (19%) from Europe. At baseline, mean age was 27·6 years (SD 9·7) and mean IQ score was 104·8 (18·1). Two (1%) participants were American Indian or Alaska Native, eight (2%) were Asian, 15 (5%) were Black or African American, 283 (88%) were White, four (1%) were of multiple races, and nine (3%) were of unknown race. Mean baseline Vineland-II 2DC scores were 67·2 (SD 15·3) in the balovaptan group and 66·2 (17·7) in the placebo group. The interim futility analysis showed no improvement for balovaptan versus placebo in terms of Vineland-II 2DC score at week 24 compared with baseline, with a least-squares mean change of 2·91 (SE 1·52) in the balovaptan group (n=79) and 4·75 (1·60) in the placebo group (n=71; estimated treatment difference -1·84 [95% CI -5·15 to 1·48]). In the final analysis, mean change from baseline in Vineland-II 2DC score at week 24 was 4·56 (SD 10·85) in the balovaptan group (n=111) and 6·83 (12·18) in the placebo group (n=99). Balovaptan was well tolerated, with similar proportions of participants with at least one adverse event in the balovaptan group (98 [60%] of 163) and placebo group (104 [66%] of 158). The most common adverse events were nasopharyngitis (14 [9%] in the balovaptan group and 19 [12%] in the placebo group), diarrhoea (11 [7%] and 14 [9%]), upper respiratory tract infection (ten [6%] and nine [6%]), insomnia (five [3%] and eight [5%]), oropharyngeal pain (five [3%] and eight [5%]), and dizziness (two [1%] and ten [6%]). Serious adverse events were reported for two (1%) participants in the balovaptan group (one each of suicidal ideation and schizoaffective disorder), and five (3%) participants in the placebo group (one each of suicidal ideation, panic disorder, limb abscess, urosepsis, colitis [in the same participant with urosepsis], and death by suicide). No treatment-related deaths occurred. Balovaptan did not improve social communication in autistic adults. This study provides insights into challenges facing autism spectrum disorder trials, including the considerable placebo response and the selection of appropriate outcome measures. F Hoffmann-La Roche.","Jacob Suma, Veenstra-VanderWeele Jeremy, Murphy Declan, McCracken James, Smith Janice, Sanders Kevin, Meyenberg Christoph, Wiese Thomas, Deol-Bhullar Gurpreet, Wandel Christoph, Ashford Elizabeth, Anagnostou Evdokia",The lancet. Psychiatry,"Adult, Antidiuretic Hormone Receptor Antagonists, Autism Spectrum Disorder, Benzodiazepines, Communication Disorders, Double-Blind Method, Female, Humans, Male, Pyridines, Treatment Outcome, Triazoles",https://www.ncbi.nlm.nih.gov/pubmed/35151410,"F Hoffmann-La Roche, Welwyn Garden City, UK.; F Hoffmann-La Roche, Genentech, South San Francisco, CA, USA.; David Geffen School of Medicine at UCLA, Los Angeles, CA, USA.; King's College London, London, UK.; F Hoffmann-La Roche, Basel, Switzerland.; Holland Bloorview Kids Rehabilitation Hospital, University of Toronto, Toronto, ON, Canada.; Columbia University and New York State Psychiatric Institute, New York, NY, USA.; Child and Adolescent Psychiatry, University of Minnesota, Minneapolis, MN, USA. Electronic address: sjacob@umn.edu."
31043521,10.1126/Scitranslmed.Aat7838,A phase 2 clinical trial of a vasopressin V1a receptor antagonist shows improved adaptive behaviors in men with autism spectrum disorder.,2019-05-08,"There are no approved pharmacological therapies to address the core symptoms of autism spectrum disorder (ASD), namely, persistent deficits in social communication and social interaction and the presence of restricted, repetitive patterns of behaviors, interests, or activities. The neuropeptide vasopressin has been implicated in the regulation of social behaviors, and its modulation has emerged as a therapeutic target for ASD. The phase 2 VANILLA clinical trial reported here evaluated balovaptan, an orally administered selective vasopressin V1a receptor antagonist, in 223 men with ASD and intelligence quotient ≥70. The drug was administered daily for 12 weeks and was compared with placebo. Participants were randomized to placebo (<i>n</i> = 75) or one of three balovaptan dose arms (1.5 mg, <i>n</i> = 32; 4 mg, <i>n</i> = 77; 10 mg, <i>n</i> = 39). Balovaptan treatment was not associated with a change from baseline compared with placebo at 12 weeks in the primary efficacy endpoint (Social Responsiveness Scale, 2nd Edition). However, dose-dependent and clinically meaningful improvements on the Vineland-II Adaptive Behavior Scales composite score were observed for participants treated with balovaptan 4 or 10 mg compared with placebo. This was driven principally by improvements in the Vineland-II socialization and communication scores. Balovaptan was well tolerated across all doses, and no drug-related safety concerns were identified. These results support further study of balovaptan as a potential treatment for the socialization and communication deficits in ASD.","Bolognani Federico, Del Valle Rubido Marta, Squassante Lisa, Wandel Christoph, Derks Michael, Murtagh Lorraine, Sevigny Jeff, Khwaja Omar, Umbricht Daniel, Fontoura Paulo",Science translational medicine,"Adaptation, Psychological, Adolescent, Adult, Antidiuretic Hormone Receptor Antagonists, Autism Spectrum Disorder, Behavior, Benzodiazepines, Dose-Response Relationship, Drug, Humans, Male, Middle Aged, Pyridines, Quality of Life, Receptors, Vasopressin, Treatment Outcome, Triazoles, Young Adult",https://www.ncbi.nlm.nih.gov/pubmed/31043521,"Product Development, F. Hoffmann-La Roche AG, Basel, Switzerland.; Product Development, F. Hoffmann-La Roche AG, Basel, Switzerland. paulo.fontoura@roche.com.; Roche Pharma Research and Early Development, Roche Innovation Center Welwyn, Roche Products Ltd., Welwyn, UK.; Neuroscience, Ophthalmology, and Rare Diseases (NORD), Roche Pharma Research and Early Development, Roche Innovation Center Basel, F. Hoffmann-La Roche Ltd., Basel, Switzerland."
37794745,10.1002/Aur.3005,Bumetanide oral solution for the treatment of children and adolescents with autism spectrum disorder: Results from two randomized phase III studies.,2023-10-01,"The efficacy and safety of bumetanide oral solution for the treatment of autism spectrum disorder (ASD) in children and adolescents was evaluated in two international, multi-center, randomized, double-blind, placebo-controlled phase III trials; one enrolled patients aged 7-17 years (SIGN 1 trial) and the other enrolled younger patients aged 2-6 years (SIGN 2). In both studies, patients were randomized to receive bumetanide oral solution twice daily (BID) or placebo BID during a 6-month double-blind treatment period. The primary endpoint was change in Childhood Autism Rating Scale 2 (CARS2) total raw score from baseline to Week 26. Key secondary endpoints included changes in Social Responsiveness Scale-2, Clinical Global Impression Scale, and Vineland Adaptive Behavior Scale. Each study enrolled 211 patients (bumetanide, n = 107; placebo, n = 104). Both studies were terminated early due to absence of any significant difference between bumetanide and placebo in the overall studied populations. In both studies, CARS2 total raw score decreased from baseline to Week 26 in the bumetanide and placebo groups, with no statistically significant difference between groups. No differences were observed between treatment groups for any of the secondary efficacy endpoints in either study. In both studies, treatment-emergent adverse events that occurred more frequently with bumetanide than placebo included thirst, polyuria, hypokalemia, and dry mouth. These large phase III trials failed to demonstrate a benefit of bumetanide for the treatment of pediatric ASD compared with placebo. Consequently, the sponsor has discontinued the development of bumetanide for the treatment of this condition. Trial registration: https://clinicaltrials.gov: SIGN 1: NCT03715166; SIGN 2: NCT03715153.","Fuentes Joaquin, Parellada Mara, Georgoula Christina, Oliveira Guiomar, Marret Stéphane, Crutel Véronique, Albarran Cristina, Lambert Estelle, Pénélaud Pierre-François, Ravel Denis, Ben Ari Yehezkel",Autism research : official journal of the International Society for Autism Research,"Humans, Child, Adolescent, Bumetanide, Autism Spectrum Disorder, Treatment Outcome, Autistic Disorder, Double-Blind Method",https://www.ncbi.nlm.nih.gov/pubmed/37794745,"Child & Adolescent Psychiatry Service, Policlínica Gipuzkoa & GAUTENA Autism Society, San Sebastián, Spain.; ReCognition Health, London, UK.; Neurochlore, Marseille, France.; Department of Neonatal Pediatrics, Intensive Care, and Neuropediatrics, Rouen University Hospital and INSERM U 1245 Team 4 Neovasc, School of Medicine, Normandy University, Rouen, France.; Initial R&D Consulting, Paris, France.; Neurodevelopmental and Autism Unit from Child Developmental Center and Centro de Investigação e Formação Clínica, Hospital Pediátrico, Centro Hospitalar e Universitário de Coimbra, Coimbra, Portugal.; Neuro Immuno-Inflammation Therapeutic Area, Institut de Recherches Internationales Servier, Suresnes CEDEX, France.; Servicio de Psiquiatría del Niño y del Adolescente Hospital, General Universitario Gregorio Marañón, CIBERSAM, IiSGM, Madrid, Spain."
37021422,10.2174/1871527322666230404114911,"Bumetanide, a Diuretic That Can Help Children with Autism Spectrum Disorder.",2024-01-01,"Autism Spectrum Disorder (ASD) is a common child neurodevelopmental disorder, whose pathogenesis is not completely understood. Until now, there is no proven treatment for the core symptoms of ASD. However, some evidence indicates a crucial link between this disorder and GABAergic signals which are altered in ASD. Bumetanide is a diuretic that reduces chloride, shifts gamma-amino-butyric acid (GABA) from excitation to inhibition, and may play a significant role in the treatment of ASD. The objective of this study is to assess the safety and efficacy of bumetanide as a treatment for ASD. Eighty children, aged 3-12 years, with ASD diagnosed by Childhood Autism Rating Scale (CARS), ⩾ 30 were included in this double-blind, randomized, and controlled study. Group 1 received Bumetanide, Group 2 received a placebo for 6 months. Follow-up by CARS rating scale was performed before and after 1, 3, and 6 months of treatment. The use of bumetanide in group 1 improved the core symptoms of ASD in a shorter time with minimal and tolerable adverse effects. There was a statistically significant decrease in CARS and most of its fifteen items in group 1 <i>versus</i> group 2 after 6 months of treatment (p-value <0.001). Bumetanide has an important role in the treatment of core symptoms of ASD.","Shaker Esraa, El Agami Osama, Salamah Abeer",CNS & neurological disorders drug targets,"Child, Humans, Bumetanide, Diuretics, Autism Spectrum Disorder, Autistic Disorder, Double-Blind Method",https://www.ncbi.nlm.nih.gov/pubmed/37021422,"Department of Pediatrics, Faculty of Medicine, Kafr El-Sheikh University, Kafr El-Sheikh, Egypt."
35292925,10.1007/S10578-022-01328-5,A Phase III Study of Bumetanide Oral Liquid Formulation for the Treatment of Children and Adolescents Aged Between 7 and 17 Years with Autism Spectrum Disorder (SIGN 1 Trial): Participant Baseline Characteristics.,2023-10-01,"The efficacy of bumetanide (oral liquid formulation 0.5 mg bid) as a treatment for the core symptoms of autism spectrum disorders in children and adolescents aged 7-17 years is being investigated in an international, randomised, double-blind, placebo-controlled phase III study. The primary endpoint is the change in Childhood Autism Rating Scale 2 (CARS2) total raw score after 6 months of treatment. At baseline, the 211 participants analysed are broadly representative of autistic subjects in this age range: mean (SD) age, 10.4 (3.0) years; 82.5% male; 47.7% with intelligence quotient ≥ 70. Mean CARS2 score was 40.1 (4.9) and mean Social Responsiveness Scale score was 116.7 (23.4). Final study results will provide data on efficacy and safety of bumetanide in autistic children and adolescents.","Georgoula Christina, Ferrin Maite, Pietraszczyk-Kedziora Bozena, Hervas Amaia, Marret Stéphane, Oliveira Guiomar, Rosier Antoine, Crutel Véronique, Besse Emmanuelle, Severo Cristina Albarrán, Ravel Denis, Fuentes Joaquin",Child psychiatry and human development,"Humans, Child, Male, Adolescent, Female, Autism Spectrum Disorder, Bumetanide, Autistic Disorder, Double-Blind Method, Treatment Outcome",https://www.ncbi.nlm.nih.gov/pubmed/35292925,"Child and Adolescent Psychiatry Unit, Niepubliczny Zakład Opieki Zdrowotnej Gdańskie Centrum Zdrowia, Gdańsk, Poland.; ReCognition Health, London, UK.; Neurochlore, Marseille, France.; Department of Neonatal Pediatrics, Intensive Care, and Neuropediatrics, Rouen University Hospital and INSERM U 1245 Team 4 Neovasc, School of Medicine, Normandy University, Rouen, France.; Neurodevelopmental and Autism Unit From Child Developmental Center and Centro de Investigação e Formação Clínica, Hospital Pediátrico, Centro Hospitalar e Universitário de Coimbra, Coimbra, Portugal.; Department of Neonatal Pediatrics, CHU de Rouen and CHU le Rouvray, Sotteville les Rouen, France.; Child and Adolescent Mental Health Unit, Hospital Universitari Mútua de Terrassa, and Global Institute of Neurodevelopment Integrated Care (IGAIN), Barcelona, Spain.; Child & Adolescent Psychiatry Service, Policlínica Gipuzkoa and Gipuzkoa Autism Society (GAUTENA), Donostia/San Sebastián, Spain.; Neuro Inflammation Therapeutic Area, Institut de Recherches Internationales Servier, 50 Rue Carnot, 92284, Suresnes CEDEX, France.; Neuro Inflammation Therapeutic Area, Institut de Recherches Internationales Servier, 50 Rue Carnot, 92284, Suresnes CEDEX, France. cristina.albarran-severo@servier.com."
